jarak_tempuh_km,durasi_kemacetan_menit,suhu_saat_ini,nilai_mkt_sejauh_ini,probabilitas_rusak,durasi_ekskursi_menit_final,nilai_mkt_final
8.75,56.6,4.94,4.33,0.0,0,5.06
2.21,24.09,4.84,4.55,0.0,0,4.9
4.99,31.7,5.34,4.87,0.0631,0,5.28
12.07,7.36,6.13,5.74,0.0172,0,5.96
18.15,32.41,6.23,5.84,0.0935,15,6.75
11.66,36.67,5.02,4.97,0.0,0,5.44
3.06,59.86,6.85,5.64,0.0033,0,6.03
3.51,58.51,5.5,5.08,0.0994,11,6.41
17.92,57.98,3.69,5.47,0.0096,0,5.2
7.68,20.9,6.7,6.12,0.0752,0,6.77
2.82,59.48,4.19,4.25,0.0558,0,4.43
6.35,27.33,6.51,5.98,0.0,0,6.2
3.29,51.11,2.82,4.79,0.0867,13,3.87
19.58,12.98,3.75,3.52,0.0704,0,3.48
3.95,30.35,7.08,6.45,0.0,0,6.71
2.86,57.96,6.58,5.03,0.1081,0,5.6
18.33,56.82,6.98,5.94,0.1564,27,7.12
11.8,41.02,7.07,5.61,0.0654,6,6.34
9.73,47.87,6.24,5.46,0.0418,13,6.39
19.12,10.59,5.11,4.84,0.0671,0,4.68
6.85,43.3,3.76,3.87,0.0,0,3.86
17.66,37.08,4.28,3.59,0.0,0,4.19
5.64,5.49,5.34,5.28,0.0,0,5.45
16.84,6.79,5.82,5.48,0.0257,0,5.96
7.69,6.51,5.9,5.68,0.0101,0,5.72
13.6,43.46,2.7,4.05,0.0998,0,4.12
19.76,8.5,5.84,5.66,0.0184,0,6.06
3.34,28.06,6.39,6.1,0.0156,0,6.32
3.13,21.42,6.07,5.61,0.0273,0,6.06
12.36,33.03,5.61,4.89,0.0,0,5.17
5.6,42.39,6.21,4.99,0.0,0,5.72
16.45,41.08,3.56,4.11,0.0555,0,4.29
2.07,30.93,4.93,4.72,0.0,0,4.93
14.47,27.86,5.65,5.04,0.0,0,5.25
5.63,23.87,5.71,5.67,0.0359,0,5.65
19.2,51.71,8.26,6.88,0.3271,57,7.8
9.38,19.85,5.46,5.56,0.0,0,5.9
8.4,15.56,5.89,5.76,0.0495,0,6.14
5.44,44.6,7.09,6.17,0.0306,0,6.73
19.19,21.59,6.82,6.16,0.1599,13,7.0
15.68,50.82,5.82,4.88,0.0023,0,6.11
16.12,19.67,3.69,3.62,0.0274,0,3.73
12.49,42.12,5.88,5.28,0.0519,10,6.5
12.12,2.71,6.29,5.75,0.0,0,5.88
6.65,23.13,5.51,4.78,0.0895,0,5.58
13.4,20.59,2.91,4.16,0.0,0,3.81
5.02,49.0,5.72,5.21,0.0414,0,5.44
2.41,58.02,2.65,3.41,0.0,0,3.49
16.95,27.65,5.25,4.78,0.0131,0,5.29
6.84,49.49,4.84,5.64,0.0431,0,4.63
7.27,41.98,5.19,5.0,0.0322,0,5.38
16.78,58.04,5.13,4.28,0.0942,14,5.95
6.83,48.67,5.75,4.82,0.0049,0,5.04
7.84,4.65,3.23,5.52,0.0,0,4.94
8.17,42.8,6.41,5.0,0.0,0,5.55
13.35,32.13,6.91,6.08,0.2547,25,7.61
6.15,0.99,5.79,5.52,0.0134,0,5.6
9.71,15.08,6.07,5.89,0.0,0,6.61
4.97,55.31,5.53,5.05,0.0079,0,5.11
11.97,55.56,4.37,4.9,0.0122,0,4.88
16.22,47.93,7.31,6.31,0.1797,38,7.44
8.32,58.91,4.37,3.01,0.0,1,3.67
4.33,48.39,7.93,6.54,0.2085,17,7.22
19.21,0.61,5.24,4.86,0.0314,0,4.96
19.31,17.27,5.64,5.46,0.0308,0,5.21
4.42,1.84,4.83,4.81,0.0,0,4.8
3.29,5.65,5.73,5.67,0.0,0,5.84
4.14,13.13,5.7,5.28,0.0327,0,5.46
8.18,30.21,4.37,4.48,0.0,0,4.47
3.06,50.85,7.89,6.87,0.1057,15,7.35
9.77,51.72,6.19,5.16,0.0,2,6.12
19.35,36.97,8.64,7.04,0.413,52,8.42
16.84,55.69,8.32,6.37,0.144,29,7.13
4.32,30.0,3.63,3.14,0.032,2,2.95
7.79,53.34,7.28,6.11,0.2079,20,7.08
18.64,27.24,5.06,4.57,0.0406,0,5.57
17.42,16.63,5.72,5.31,0.0,0,5.59
7.45,54.98,6.53,5.44,0.0,3,6.11
18.07,23.28,5.66,4.72,0.0352,0,5.64
9.08,30.2,6.94,6.35,0.0,4,7.02
6.21,19.73,5.0,4.95,0.0807,0,5.15
14.85,39.77,4.26,3.79,0.0,0,4.85
2.32,59.7,7.39,6.5,0.1617,13,7.03
5.1,1.53,4.56,4.38,0.0,0,4.46
5.03,53.99,6.08,5.42,0.0539,9,6.6
19.89,0.24,6.59,6.04,0.0,0,6.5
15.18,21.85,3.98,4.49,0.0239,0,4.47
15.95,10.12,4.25,4.24,0.0,0,4.33
8.19,45.44,5.94,5.66,0.0,0,6.59
6.18,3.04,5.15,5.32,0.0,0,5.27
9.15,33.21,6.49,5.79,0.0033,0,6.38
8.73,17.7,6.78,6.56,0.1159,0,6.67
8.52,8.02,6.68,6.22,0.0458,0,6.51
7.75,46.31,2.04,2.9,0.0634,6,2.85
7.13,13.05,1.24,3.87,0.2798,19,2.67
3.38,13.42,6.27,6.01,0.0161,0,6.32
17.31,16.5,6.78,6.33,0.0344,0,6.84
7.76,35.21,5.08,4.53,0.0,0,4.96
11.97,39.58,7.52,6.42,0.1091,22,7.38
2.12,1.06,5.64,5.53,0.0,0,5.56
12.23,14.51,5.6,4.89,0.0148,0,5.62
5.84,25.86,6.55,5.99,0.1162,0,6.63
7.39,19.92,6.54,6.11,0.0949,0,6.32
16.86,53.05,6.31,4.53,0.0341,7,5.52
6.82,47.26,5.54,4.63,0.0,0,5.2
6.3,37.55,7.43,6.44,0.0374,6,6.92
13.89,20.28,5.88,5.19,0.0,0,5.53
4.39,42.04,5.6,5.25,0.0214,0,5.48
3.02,50.62,4.83,4.53,0.0023,0,4.9
13.52,35.69,6.4,5.31,0.0,0,5.23
17.21,47.07,8.52,7.06,0.2633,46,7.77
16.52,44.95,7.6,5.91,0.1452,33,7.39
17.04,34.3,7.33,6.28,0.0,0,6.57
18.19,18.73,0.05,2.99,0.4941,51,1.71
19.07,44.75,5.58,5.08,0.1126,23,6.66
11.08,12.41,5.06,4.85,0.0259,0,5.33
13.53,46.77,5.18,4.89,0.0,0,5.69
16.86,48.27,7.56,6.17,0.0507,10,6.63
15.46,49.33,5.1,4.8,0.03,0,5.77
19.93,28.37,5.91,5.07,0.0932,14,6.56
5.21,11.55,5.11,5.0,0.0,0,5.23
3.85,5.98,3.66,3.75,0.0516,0,3.8
9.22,44.6,4.82,5.51,0.0,0,5.33
8.93,53.18,6.83,5.53,0.0,0,5.97
4.83,39.05,6.11,5.19,0.0,0,5.52
15.64,8.65,5.88,5.71,0.0143,0,4.89
6.27,56.09,7.74,6.58,0.1534,13,6.99
2.53,59.35,7.26,6.61,0.0,10,7.03
15.4,26.0,4.1,3.98,0.0,0,4.1
7.37,35.69,7.2,6.78,0.0,0,6.9
2.35,46.63,6.42,6.05,0.0,0,6.56
14.43,44.18,7.78,6.45,0.1745,13,6.87
16.43,58.07,7.91,6.96,0.2558,38,7.63
4.62,6.89,4.92,4.96,0.0,0,5.04
17.78,34.84,5.11,4.41,0.0237,0,4.68
19.47,41.52,7.91,7.03,0.3474,50,8.34
5.04,53.41,6.64,6.1,0.1978,20,7.29
2.76,52.45,7.2,6.35,0.0,7,6.75
17.13,58.68,6.49,6.06,0.0916,14,6.94
6.58,30.72,2.86,4.3,0.0,0,4.06
5.17,49.85,3.17,4.44,0.0852,5,4.1
19.49,25.64,5.25,4.53,0.0456,0,4.51
12.1,25.34,7.68,6.67,0.1809,15,7.36
6.12,15.2,5.33,5.01,0.0679,0,5.25
6.91,49.09,6.11,5.28,0.143,5,6.37
10.94,59.15,6.38,4.67,0.0273,6,5.69
9.07,15.38,4.22,4.09,0.0273,0,4.5
2.24,3.37,3.65,3.65,0.0,0,3.77
2.74,48.93,6.52,6.37,0.053,0,6.36
17.09,37.21,6.48,5.04,0.0033,0,5.49
5.14,57.58,8.05,6.77,0.1609,22,7.24
7.07,15.13,5.75,5.52,0.0638,0,5.89
7.62,4.26,4.15,4.21,0.0,0,4.23
5.93,29.55,6.26,5.88,0.0,0,6.56
8.81,5.13,6.04,5.92,0.0,0,5.9
8.88,15.71,5.26,5.01,0.0,0,5.49
12.33,7.56,4.25,3.95,0.1017,0,4.05
14.79,13.45,6.6,5.99,0.0,0,6.25
6.82,6.37,5.38,5.2,0.0,0,5.38
7.63,57.23,7.31,6.13,0.0,4,6.53
8.71,16.71,2.51,3.26,0.0,0,3.17
19.61,26.63,6.79,5.58,0.0,0,6.16
10.96,53.92,2.88,3.76,0.0037,2,3.61
7.27,40.64,6.47,6.31,0.0192,0,6.67
3.81,37.08,5.09,4.51,0.0084,0,4.75
12.36,42.33,7.69,6.63,0.2418,25,7.39
6.11,49.73,7.27,6.45,0.2736,21,7.37
5.52,52.66,5.85,5.31,0.0,2,6.22
3.57,38.56,6.16,5.42,0.0628,0,6.08
10.98,53.4,6.98,6.03,0.1268,14,6.67
7.05,32.12,6.59,6.38,0.0504,0,6.65
15.31,16.64,5.07,4.87,0.0,0,5.63
19.89,52.8,5.79,5.21,0.0585,26,6.69
10.93,32.49,4.67,4.37,0.0,0,4.67
14.37,54.37,7.23,6.2,0.1534,27,7.11
19.44,2.41,4.89,4.7,0.0,0,4.9
5.51,23.85,6.16,5.88,0.0,0,6.24
11.95,56.87,7.76,6.34,0.1754,33,7.37
16.06,14.98,4.16,4.31,0.0043,0,4.96
6.92,56.49,7.23,5.87,0.2408,20,6.81
7.12,57.23,6.9,6.26,0.4342,43,8.57
9.19,52.93,3.81,3.96,0.0455,0,4.18
7.42,33.82,6.59,6.07,0.0157,0,6.67
2.11,38.82,4.72,5.2,0.0335,0,5.34
6.97,52.18,6.36,5.05,0.1485,9,6.24
15.48,46.55,6.57,5.19,0.0,0,5.72
11.84,37.81,6.21,5.64,0.0,0,6.08
12.97,58.94,8.54,6.94,0.2807,31,7.68
2.27,41.14,5.57,4.62,0.0315,0,4.94
7.1,58.53,4.85,4.08,0.0,0,4.6
4.82,3.44,4.44,4.36,0.0271,0,4.4
19.78,8.34,4.4,4.1,0.0,0,4.92
6.44,27.09,6.22,5.83,0.0,0,5.96
9.29,23.09,5.55,4.97,0.0,0,5.54
2.75,46.96,6.2,5.14,0.0771,0,5.48
6.08,9.64,4.73,4.79,0.0068,0,4.93
18.14,58.57,4.48,5.33,0.0012,0,5.36
12.86,18.9,4.94,4.67,0.0,0,5.16
11.12,25.74,5.71,5.37,0.0,0,5.75
9.65,16.48,6.09,5.51,0.0359,0,5.81
9.46,34.76,4.14,3.8,0.0061,0,4.35
9.59,3.52,6.36,6.09,0.0,0,6.25
5.69,8.98,3.79,3.59,0.2822,8,3.3
2.08,44.75,5.05,4.22,0.0044,0,4.78
15.05,11.19,4.93,4.97,0.0709,0,5.1
16.98,14.13,5.18,5.59,0.0616,0,5.59
8.86,47.58,3.98,3.8,0.0,0,4.32
14.27,5.6,5.29,5.01,0.0,0,4.39
4.1,26.25,5.99,5.66,0.0904,0,5.89
16.74,1.38,5.9,5.5,0.0,0,5.88
2.8,20.81,4.55,4.35,0.0563,0,4.85
6.03,41.94,5.25,4.65,0.0,0,4.46
18.23,5.41,5.93,5.82,0.0518,0,5.94
7.55,53.3,3.69,4.92,0.0675,0,5.28
6.0,54.57,5.6,4.84,0.0,0,5.19
2.57,6.3,5.0,4.89,0.0997,0,5.0
10.19,59.44,7.27,6.6,0.2471,34,7.49
15.08,17.85,5.33,4.8,0.0639,0,5.02
3.29,5.05,5.7,5.64,0.0,0,5.68
12.28,0.3,4.23,4.06,0.0019,0,3.99
11.99,24.51,6.1,5.92,0.0,0,6.23
14.82,37.79,7.57,6.71,0.2277,36,8.08
3.92,19.93,4.12,3.89,0.0112,0,4.11
8.8,50.2,6.68,6.12,0.0144,0,5.79
18.78,43.0,6.58,5.45,0.0,0,5.72
15.05,21.01,6.53,6.26,0.0076,0,6.64
5.2,44.06,5.11,4.38,0.0632,0,4.65
8.07,56.43,5.97,5.05,0.0021,0,5.82
15.24,5.59,3.35,4.05,0.0,0,3.88
16.47,18.37,4.59,4.52,0.0607,0,4.84
17.6,27.8,6.28,6.1,0.1066,11,6.75
9.38,29.88,4.3,4.12,0.0548,0,4.18
18.97,32.53,4.32,3.76,0.0,0,4.12
13.29,18.04,3.83,3.59,0.0355,0,4.03
15.45,40.04,4.15,3.84,0.0513,0,4.13
3.93,38.71,5.39,4.78,0.0002,0,5.93
6.84,34.67,6.63,5.92,0.0,0,6.16
19.45,6.83,5.32,5.04,0.0057,0,4.79
6.84,28.62,1.97,2.41,0.2087,16,2.44
8.82,21.37,4.36,4.34,0.0398,0,4.32
17.2,29.46,5.69,5.29,0.0,0,5.9
14.28,55.31,4.18,4.89,0.0,0,5.33
6.53,28.83,4.25,4.23,0.0079,0,4.78
12.74,0.84,4.94,4.9,0.0,0,5.01
10.65,26.33,6.13,5.18,0.0641,0,5.46
18.83,49.24,8.12,6.75,0.2443,34,7.47
5.54,46.8,5.58,4.92,0.0747,0,6.21
17.84,30.8,6.7,6.07,0.0039,0,6.44
8.46,14.99,3.35,4.74,0.1556,13,3.82
6.39,27.91,4.84,4.43,0.0,0,5.23
6.66,33.82,5.32,4.77,0.0,0,5.59
7.23,59.99,6.23,5.42,0.0,4,6.24
18.32,38.65,3.4,3.24,0.2841,33,2.54
12.1,41.66,5.02,4.6,0.0,0,5.24
16.2,29.49,7.58,6.64,0.1077,17,7.2
17.07,21.27,3.33,3.53,0.0,0,4.13
16.05,48.78,7.69,6.91,0.4516,55,8.89
18.88,29.7,7.29,6.31,0.0599,2,6.72
11.7,59.68,4.15,3.81,0.0,0,5.22
7.6,27.43,4.32,4.06,0.0,0,4.31
5.72,4.08,4.48,4.57,0.0068,0,4.53
8.7,40.95,7.37,6.44,0.0388,8,6.87
6.97,2.8,4.92,4.97,0.1173,0,5.07
13.37,15.03,6.56,5.83,0.0,0,6.24
5.57,21.22,5.99,5.65,0.0153,0,5.79
5.58,44.37,6.77,6.15,0.132,21,7.51
5.54,29.65,6.07,5.69,0.0,0,6.27
17.47,1.72,6.21,5.9,0.0,0,6.33
7.88,37.01,3.65,5.33,0.0165,0,4.95
10.37,24.69,2.68,3.74,0.0214,0,3.29
3.36,55.31,6.82,6.28,0.1179,12,7.03
6.05,29.97,5.99,5.33,0.0,0,5.98
6.01,42.54,5.75,5.21,0.0617,0,5.69
14.24,13.13,5.05,4.81,0.0,0,5.28
7.75,45.66,5.94,4.83,0.0,0,5.42
15.19,43.26,4.92,4.18,0.0969,0,5.02
7.36,54.24,8.78,7.22,0.1612,33,7.85
4.34,2.03,4.31,4.27,0.0,0,4.44
17.92,26.85,4.21,4.03,0.0,0,4.44
7.26,40.75,7.9,6.68,0.2943,21,7.34
9.18,5.71,4.76,4.86,0.1125,0,4.96
7.18,24.64,4.75,4.29,0.0628,0,4.5
8.16,56.53,5.67,4.88,0.0,0,5.87
3.82,26.16,6.38,5.64,0.0188,0,5.9
7.18,59.12,5.83,5.2,0.2216,28,6.79
6.17,3.41,1.58,3.05,0.5987,16,2.42
11.41,43.07,7.21,6.23,0.0,0,6.18
3.47,34.86,6.3,5.92,0.0617,0,6.46
5.46,30.03,6.28,5.86,0.0,0,6.52
3.65,58.25,7.48,6.63,0.2267,20,7.51
16.3,7.78,6.45,6.0,0.0169,0,6.36
19.56,53.76,4.42,3.54,0.0,4,3.9
5.39,41.47,5.7,5.3,0.0,0,5.72
4.04,15.54,4.57,5.56,0.0111,0,5.15
15.61,54.1,6.66,5.35,0.077,7,6.38
6.2,25.76,6.76,6.42,0.0429,0,6.61
11.03,48.85,4.74,4.72,0.0,0,4.11
5.66,23.33,5.53,5.11,0.0,0,5.35
7.12,51.06,7.21,6.4,0.1186,20,7.45
9.1,38.2,6.21,4.89,0.0,0,5.32
13.66,8.46,6.68,5.79,0.044,0,6.11
4.7,38.98,5.2,4.8,0.0,0,5.87
5.52,11.48,5.66,5.45,0.0,0,5.96
5.34,24.72,4.21,3.99,0.0,0,4.2
15.84,10.22,4.17,5.25,0.0,0,5.0
19.46,1.32,4.51,4.55,0.0,0,4.64
6.42,12.71,3.69,3.69,0.0172,0,3.8
16.43,32.18,7.92,6.75,0.2338,16,7.18
12.81,28.89,3.3,3.58,0.0579,0,3.49
8.06,30.09,7.09,6.03,0.0,0,6.43
13.18,14.86,6.22,5.88,0.0,0,6.34
3.65,41.11,5.73,5.54,0.072,0,6.29
18.44,42.26,5.82,6.08,0.0,14,6.73
4.58,21.48,5.13,4.56,0.0318,0,4.83
7.93,52.87,5.12,4.46,0.0016,0,5.45
14.0,38.64,4.42,4.24,0.0,0,5.53
9.98,42.78,5.02,4.21,0.0,0,4.54
5.86,16.64,5.67,5.4,0.0,0,5.46
8.0,0.04,5.1,5.25,0.0,0,5.16
6.7,51.92,3.85,4.98,0.0,0,4.88
17.64,49.35,6.35,5.79,0.0793,17,6.89
5.82,7.39,4.8,4.41,0.0717,0,4.47
5.32,22.45,4.02,3.8,0.0224,0,4.46
19.4,39.68,4.64,4.44,0.0362,0,4.61
10.69,39.13,6.78,6.36,0.2317,19,7.09
4.26,51.62,7.16,6.32,0.0,3,6.64
9.26,8.42,6.2,5.83,0.0,0,5.97
6.79,25.8,6.64,6.1,0.0,0,6.37
6.54,5.83,4.3,4.06,0.0,0,4.21
3.51,23.38,5.07,4.92,0.0315,0,5.26
3.22,0.91,5.36,5.35,0.0,0,5.41
7.84,53.9,5.83,4.99,0.0,0,5.35
4.86,31.62,6.47,5.95,0.0,0,6.35
17.93,50.99,4.92,4.17,0.06,0,5.19
11.37,3.59,5.38,5.37,0.0,0,5.42
18.74,13.65,5.28,5.24,0.0,0,5.41
12.47,15.56,6.27,5.74,0.0419,0,6.07
10.98,23.2,4.56,4.2,0.0,0,5.18
7.59,48.17,8.01,6.62,0.1239,19,7.12
6.1,23.19,2.31,4.04,0.0,0,3.58
6.34,12.28,5.95,5.61,0.0,0,5.79
14.78,3.9,4.85,4.65,0.0,0,5.0
4.62,4.77,3.73,3.71,0.0542,0,3.64
5.78,45.6,6.11,5.19,0.0,0,5.91
4.04,26.69,4.48,4.17,0.0642,0,4.52
10.83,43.57,6.35,5.45,0.0,0,6.11
13.95,40.94,2.54,3.73,0.0218,0,3.82
12.51,8.12,5.14,4.53,0.0,0,4.82
5.48,8.57,5.05,4.7,0.0061,0,4.98
3.72,45.32,4.88,4.23,0.0,0,5.24
18.68,43.28,6.77,6.31,0.1798,29,7.55
8.82,22.68,5.71,5.2,0.0663,0,5.44
2.31,4.65,4.37,4.33,0.0039,0,4.35
8.98,0.73,5.32,5.22,0.0,0,5.22
2.45,17.29,4.45,4.14,0.0232,0,4.34
19.16,0.55,5.57,5.38,0.0621,0,5.56
5.29,13.8,6.29,6.08,0.0,0,6.33
2.23,25.17,5.79,5.2,0.0,0,5.71
5.95,7.28,4.7,4.5,0.0,0,4.59
17.29,6.26,4.67,4.27,0.0,0,4.8
7.23,53.79,5.84,4.52,0.0,0,5.02
10.26,35.13,2.42,3.97,0.0,0,3.63
8.25,56.07,3.99,4.77,0.0153,0,4.69
13.78,20.75,5.43,4.9,0.1347,0,5.52
10.22,40.63,6.26,5.59,0.0,0,6.36
14.86,12.28,6.69,6.37,0.0,0,6.58
2.69,37.1,6.98,6.56,0.0,0,6.94
5.97,7.78,6.09,5.6,0.1351,0,5.77
6.49,0.12,5.2,5.09,0.0006,0,5.08
11.28,55.89,8.76,7.36,0.314,43,7.96
6.26,33.29,6.05,5.2,0.0253,0,5.57
4.18,55.62,3.4,4.33,0.0,0,4.46
8.67,20.03,5.04,4.72,0.0,0,5.36
4.73,19.67,5.34,5.36,0.0376,0,5.53
16.53,24.04,5.77,5.45,0.0,0,5.72
9.33,42.36,7.1,6.66,0.1166,11,7.08
11.14,33.95,2.85,2.74,0.0585,2,2.91
12.86,55.52,8.91,7.1,0.3598,44,8.13
7.02,1.53,4.59,4.46,0.0,0,4.59
5.39,42.49,5.91,5.5,0.0,0,6.23
3.9,19.82,6.11,5.87,0.0,0,5.94
14.4,10.81,6.18,5.87,0.0,0,6.06
6.1,30.62,6.21,5.64,0.0,2,6.48
7.85,30.3,5.72,4.89,0.0,0,5.29
10.07,8.22,5.3,5.12,0.0343,0,5.49
6.17,12.11,3.96,3.72,0.0,0,3.78
7.88,24.49,4.46,4.29,0.0505,0,4.93
18.67,24.53,5.34,4.65,0.0,0,4.17
5.1,19.05,5.84,5.3,0.0,0,5.95
14.8,8.91,4.03,4.03,0.0567,0,4.05
10.77,0.26,5.45,5.57,0.0368,0,5.52
15.09,58.21,6.72,5.64,0.2127,42,7.63
13.83,56.61,5.63,4.99,0.0599,0,5.75
8.35,29.02,5.31,4.98,0.0848,0,5.41
7.7,59.7,6.48,5.93,0.2163,32,7.53
12.38,40.42,5.99,5.24,0.0224,0,6.01
3.37,4.13,4.77,4.85,0.0,0,4.85
11.09,7.06,5.14,5.17,0.0547,0,5.36
19.77,54.97,7.8,6.29,0.2162,48,7.59
7.53,37.8,6.13,5.99,0.0743,0,6.61
7.12,50.59,5.49,5.12,0.0537,0,5.92
12.71,53.9,6.4,5.97,0.0,2,6.49
4.36,26.88,4.04,3.84,0.0,0,4.18
16.33,2.91,4.91,4.91,0.0,0,5.0
4.79,11.3,4.74,4.47,0.0,0,4.69
3.52,3.99,4.22,4.19,0.0,0,4.11
9.87,11.32,5.74,5.34,0.0,0,5.23
16.98,24.63,6.64,5.86,0.0,0,6.07
8.16,7.09,4.04,3.81,0.0,0,4.01
13.18,10.0,4.72,4.32,0.0428,0,4.51
7.7,26.75,5.44,5.47,0.0102,0,5.54
10.21,20.41,4.29,4.1,0.0,0,4.36
18.97,28.06,3.93,5.15,0.0123,0,5.04
7.19,25.75,4.85,4.82,0.0,0,4.92
14.49,38.67,8.24,7.06,0.4262,48,8.58
13.89,56.23,8.22,6.2,0.2106,31,7.34
6.58,6.47,4.26,3.93,0.0,0,4.0
9.89,5.96,5.82,5.66,0.0038,0,5.49
3.23,51.17,7.14,6.96,0.0822,0,6.45
7.81,30.38,5.26,4.97,0.0132,0,5.08
4.82,45.98,6.36,5.82,0.1469,8,6.85
19.58,12.93,5.11,4.65,0.0428,0,4.87
8.22,49.73,4.78,4.24,0.0666,0,4.44
3.98,55.43,6.16,5.67,0.0,0,6.04
2.83,38.13,5.78,5.23,0.0226,0,5.73
4.39,6.35,4.64,4.38,0.0544,0,4.46
9.22,53.72,9.14,7.49,0.364,46,8.29
5.3,47.55,5.87,5.57,0.0443,0,6.14
5.67,45.05,5.5,4.62,0.1112,0,5.28
19.35,2.2,4.49,5.18,0.0116,0,4.8
10.87,47.94,7.28,5.91,0.1353,13,6.73
11.3,8.28,4.78,4.55,0.0,0,5.1
19.53,13.34,6.72,6.42,0.0,0,5.51
15.42,34.63,5.27,5.48,0.1416,0,5.63
15.79,15.9,5.85,5.23,0.0839,0,5.65
3.73,39.68,5.6,5.16,0.0,0,5.33
2.52,36.48,4.54,4.04,0.0108,0,3.89
7.62,6.49,5.79,5.58,0.0,0,5.92
4.27,39.36,5.45,4.6,0.0,0,5.23
15.49,55.44,5.11,4.39,0.0424,0,4.94
16.03,9.67,6.76,6.51,0.0,0,6.72
9.36,35.82,5.64,5.07,0.0,0,5.61
6.3,20.51,4.45,4.39,0.0508,0,4.39
2.81,27.58,5.78,5.55,0.015,0,5.64
9.45,17.22,4.15,3.93,0.0,0,4.07
13.44,21.25,5.44,4.79,0.0,0,5.22
6.87,1.73,3.81,3.87,0.0,0,4.06
17.25,58.89,7.64,6.48,0.1443,31,7.25
6.66,37.49,7.24,6.62,0.0379,0,6.81
17.44,30.04,6.01,4.9,0.0769,0,5.6
14.04,23.02,5.77,5.16,0.0576,0,5.57
5.24,32.36,6.03,5.8,0.0,0,6.34
4.77,22.81,5.66,5.12,0.0,0,5.49
9.24,21.59,5.9,5.2,0.0,0,5.62
9.85,27.84,6.35,6.1,0.0533,0,6.5
10.27,16.56,5.73,5.06,0.0,0,5.25
5.95,10.8,4.96,4.93,0.0266,0,5.19
7.63,33.4,5.14,4.58,0.0421,0,5.37
5.47,50.57,6.48,5.53,0.2232,22,7.15
7.33,9.17,4.82,4.58,0.0,0,4.77
10.57,1.96,4.26,4.24,0.0,0,4.27
14.69,14.81,6.18,5.74,0.0,0,6.15
10.34,58.78,8.63,7.28,0.2707,44,7.87
15.11,49.73,5.91,5.1,0.0111,12,6.4
15.94,35.75,6.33,5.7,0.1141,14,6.81
15.36,55.75,4.68,4.99,0.0,0,5.35
6.71,26.72,6.5,6.05,0.0305,0,6.3
6.26,59.0,5.39,5.13,0.0,0,5.88
7.7,17.78,5.0,4.38,0.0446,0,5.05
3.47,14.42,6.4,5.95,0.0,0,6.22
6.48,38.28,4.2,4.06,0.0121,0,4.65
11.5,22.69,4.5,4.46,0.0,0,4.72
12.01,37.58,6.86,6.41,0.0033,0,6.66
15.57,18.3,5.62,5.07,0.0312,0,5.35
5.31,37.08,5.03,4.49,0.0459,0,5.35
9.73,16.54,6.39,6.2,0.0,0,6.24
5.91,3.06,4.06,4.08,0.0284,0,4.17
15.3,54.73,4.2,3.87,0.0845,11,5.78
13.52,52.99,5.35,4.29,0.0,0,5.02
10.24,58.25,7.59,5.88,0.1707,15,6.72
3.19,42.99,7.07,6.75,0.0065,2,7.01
7.77,40.96,5.46,5.04,0.0,0,5.87
12.04,33.54,5.57,4.76,0.0358,0,5.78
12.67,7.56,1.81,2.68,0.3577,16,2.4
14.55,11.35,6.1,6.02,0.0023,0,6.24
4.13,17.37,4.26,4.18,0.0538,0,4.35
9.33,53.41,5.93,5.66,0.0932,12,6.7
7.11,10.38,4.85,4.65,0.0,0,4.76
7.35,55.37,5.53,5.11,0.0639,5,6.13
5.26,31.37,4.92,4.67,0.0,0,4.72
4.98,42.93,5.4,4.99,0.0,0,5.53
11.14,6.61,4.19,4.06,0.0,0,4.4
7.54,16.14,4.77,4.82,0.0,0,4.95
3.01,57.51,6.32,4.59,0.0,0,5.37
2.76,15.97,5.06,4.62,0.0149,0,4.93
18.21,17.79,6.55,6.2,0.0554,6,6.75
14.1,11.86,4.66,4.56,0.0,0,4.68
17.91,7.74,5.27,4.83,0.0,0,5.15
5.23,14.0,3.34,3.22,0.0,0,3.42
6.61,38.54,5.11,5.21,0.0,0,5.64
5.83,27.32,4.4,4.45,0.0687,0,4.45
15.69,33.23,4.23,3.87,0.0,0,4.97
6.04,7.34,4.04,4.0,0.0,0,4.2
12.45,48.13,7.16,6.33,0.0625,16,6.9
12.09,47.05,9.21,7.31,0.3621,46,8.23
7.12,1.3,5.61,5.42,0.0,0,5.61
3.03,23.01,4.93,4.81,0.0,0,5.56
7.56,4.13,4.5,4.46,0.0,0,4.39
3.71,47.53,6.72,5.9,0.2369,15,7.15
3.63,44.24,8.04,7.15,0.1269,12,7.43
5.46,54.12,7.81,6.55,0.0629,13,6.96
15.09,14.18,6.27,5.25,0.0,0,5.52
17.25,27.38,7.61,6.71,0.1754,17,7.2
18.98,11.07,6.7,6.34,0.0724,0,6.33
18.14,22.27,6.67,5.42,0.0,0,5.49
9.79,31.33,6.5,6.15,0.0,1,6.65
13.8,3.2,4.09,3.88,0.4328,26,1.87
6.16,42.89,4.28,4.06,0.0395,0,4.42
8.87,32.6,7.53,6.57,0.0,5,6.97
6.41,49.74,6.73,6.0,0.0912,20,7.37
9.73,16.31,5.89,5.59,0.0573,0,5.71
18.13,54.2,5.65,4.59,0.0642,0,5.51
10.21,59.92,7.58,5.9,0.1006,22,6.75
6.21,55.16,7.11,6.49,0.0792,15,7.2
