sisa_jarak_km,durasi_kemacetan_menit,fluktuasi_mkt,probabilitas_rusak
186.78,35.7,-1.91,0.182
107.15,10.1,-0.9,0.0193
292.56,0.6,-3.57,0.0786
221.46,49.0,-0.44,0.1639
17.09,75.6,-4.9,0.0376
159.83,39.9,-4.28,0.0688
405.22,100.4,-1.78,0.5664
344.85,86.0,0.22,0.5589
362.44,42.0,0.67,0.1504
349.06,88.1,2.53,0.7816
155.49,112.9,-2.44,0.1534
49.83,11.2,-1.82,0.0133
136.23,36.7,-4.08,0.0378
415.89,55.6,-4.63,0.1601
490.24,59.8,-0.93,0.4798
246.92,65.1,-3.44,0.2883
4.85,36.1,1.58,0.0721
70.02,80.1,-5.16,0.0555
161.04,77.4,-0.28,0.0597
289.29,69.3,-4.01,0.3242
37.55,13.7,-3.55,0.0342
471.68,57.2,-0.15,0.6568
182.54,42.7,-3.19,0.053
456.29,58.9,-2.79,0.4017
390.26,110.6,-3.53,0.752
377.72,57.7,2.96,0.6364
303.36,1.7,-3.04,0.1408
313.39,52.7,-1.37,0.1099
319.0,98.5,-2.0,0.3496
314.36,93.6,-0.95,0.4284
276.86,61.6,-3.04,0.2017
493.21,30.0,-2.0,0.5392
366.15,55.8,-0.52,0.2064
388.47,67.6,-3.66,0.3127
436.23,120.0,1.22,0.8538
107.82,77.3,1.46,0.2225
41.9,83.3,0.02,0.0576
241.45,59.0,-1.33,0.2297
257.04,42.5,-8.98,0.067
414.59,97.6,-0.44,0.5117
221.89,59.4,-2.48,0.2844
285.43,119.4,-2.12,0.5537
263.54,54.9,-6.24,0.2223
19.1,8.2,-0.27,0.0134
307.61,81.9,-5.12,0.4272
414.02,5.6,-1.2,0.2913
78.75,30.1,0.76,0.0236
297.17,42.4,-2.67,0.2713
296.81,88.7,1.54,0.4247
82.09,59.3,-3.37,0.0708
61.73,3.4,0.0,0.0085
490.03,74.0,-4.76,0.7908
196.86,49.4,1.08,0.1577
113.71,110.6,0.69,0.1119
85.66,59.9,-0.33,0.037
333.8,85.1,-2.48,0.327
304.72,26.3,-5.01,0.1583
321.78,91.3,-2.48,0.5257
44.0,86.5,1.28,0.1141
446.77,108.5,-1.18,0.4052
194.63,4.1,-5.38,0.0294
156.68,53.7,-4.31,0.2569
231.18,81.5,1.63,0.406
195.03,11.4,-0.28,0.0917
431.79,49.3,-4.59,0.3868
464.63,113.1,-5.91,0.6012
151.73,52.3,-3.06,0.0605
431.97,118.2,-6.13,0.6886
390.76,6.8,-1.89,0.1822
465.4,86.1,4.63,0.986
122.88,69.7,-5.49,0.0585
288.48,60.1,-1.97,0.1396
137.27,116.5,1.78,0.4546
412.05,15.6,0.37,0.4303
2.66,107.5,-1.87,0.0546
282.41,82.9,-1.87,0.2146
169.6,31.1,-4.39,0.0259
161.34,108.2,-2.17,0.2737
322.45,51.5,-0.89,0.3289
425.74,97.7,1.26,0.7129
304.6,46.7,-3.05,0.2086
426.59,102.1,-1.97,0.582
132.3,76.4,-3.87,0.1852
259.75,16.9,-0.94,0.0637
225.27,78.0,0.46,0.1732
5.82,23.0,0.07,0.0119
278.41,49.4,-4.43,0.2016
330.76,20.4,-1.13,0.1796
295.96,2.6,-3.19,0.12
368.14,25.4,1.03,0.2695
285.67,64.4,-1.9,0.376
33.38,57.8,-5.3,0.0268
58.22,60.2,-2.05,0.0733
298.24,29.7,-0.35,0.4753
137.49,82.2,-0.89,0.0689
39.82,84.5,-2.78,0.0605
214.8,43.0,-2.96,0.0995
277.16,105.7,-3.97,0.579
164.37,77.3,-2.49,0.1028
360.22,85.6,-3.64,0.4476
321.89,33.3,0.93,0.3193
166.41,0.1,-3.75,0.0385
377.44,103.8,-1.19,0.6118
324.35,98.7,-1.36,0.4066
318.72,14.8,0.86,0.2751
276.71,44.9,1.22,0.316
5.69,79.4,0.24,0.0316
348.25,78.3,-0.62,0.3375
188.02,103.2,-4.12,0.2369
471.3,16.8,-4.17,0.4498
408.99,51.6,-3.61,0.542
293.85,11.7,0.38,0.3065
126.09,46.8,-1.32,0.0452
101.86,1.8,0.67,0.0396
170.19,107.8,1.01,0.2662
238.28,63.2,-3.31,0.0999
148.03,102.0,-1.42,0.1819
257.46,7.2,-1.53,0.1253
82.69,27.3,-2.32,0.0186
488.86,31.1,-2.84,0.4232
53.96,46.4,1.46,0.0612
465.97,96.3,-1.37,0.4797
456.79,46.4,-1.47,0.4581
262.68,24.6,-3.51,0.069
362.46,7.8,0.19,0.2157
218.02,9.5,-4.01,0.0774
315.02,91.2,-0.36,0.3977
170.29,53.4,-0.29,0.1075
150.58,87.1,-2.53,0.2274
289.11,81.9,-0.71,0.2037
249.06,16.2,-1.04,0.0664
289.77,17.1,-1.6,0.1684
143.33,90.6,-1.47,0.1131
183.48,86.6,-1.35,0.2366
41.95,45.4,-1.18,0.039
26.14,9.3,-1.35,0.0394
126.73,1.5,-4.26,0.029
37.12,34.6,-1.88,0.0118
51.89,1.1,-0.84,0.0199
406.46,27.6,-1.26,0.2953
19.44,50.3,0.88,0.0578
329.47,14.6,0.05,0.2168
136.28,12.5,-3.68,0.0296
435.77,107.6,-1.92,0.5238
242.5,70.3,-2.28,0.1709
152.79,112.1,-1.51,0.0581
258.82,41.5,-1.51,0.146
190.98,81.3,0.03,0.1257
282.15,24.6,-1.06,0.191
57.27,74.2,1.58,0.0485
498.5,15.6,-0.9,0.4315
212.78,0.2,-3.58,0.1186
174.12,111.8,-2.67,0.2511
355.1,66.6,0.01,0.459
181.95,111.2,-5.54,0.2304
416.64,40.1,-4.86,0.1983
227.14,39.3,-1.47,0.1182
359.78,48.1,0.88,0.4576
53.73,84.7,1.77,0.093
423.06,67.9,-2.04,0.46
367.86,111.0,1.15,0.3428
105.86,3.1,-1.32,0.0224
72.64,85.0,-5.33,0.054
158.15,39.6,-1.52,0.1257
488.04,21.6,-3.05,0.3606
128.42,61.2,0.8,0.0989
228.06,60.6,-1.56,0.1411
15.01,16.4,-4.69,0.0118
198.61,24.2,-5.25,0.1009
285.66,49.0,-1.55,0.0775
476.56,49.1,-7.55,0.6495
258.37,38.1,-2.8,0.1338
409.55,17.8,-0.92,0.4242
273.56,0.5,-4.14,0.0247
20.39,116.4,0.98,0.0385
157.5,113.2,1.48,0.3098
287.77,58.0,-4.04,0.2546
475.3,119.4,-2.25,0.6934
429.57,80.8,0.99,0.7375
114.18,8.3,-1.5,0.0487
110.05,14.1,-4.99,0.0442
100.59,109.9,-1.86,0.1198
461.25,75.6,-3.63,0.5919
426.33,101.2,1.27,0.7075
387.44,107.8,0.01,0.5492
196.37,53.8,-2.28,0.0669
252.19,5.8,-1.14,0.058
232.17,22.6,-4.77,0.1144
126.7,8.0,-3.38,0.0266
252.51,22.6,2.38,0.2537
15.25,49.3,-1.37,0.0318
65.91,14.2,0.83,0.0442
443.29,20.0,-0.92,0.3184
375.84,53.5,1.79,0.5759
211.43,40.8,-6.5,0.1204
258.58,56.1,-1.97,0.2488
185.0,51.5,2.61,0.359
370.39,77.3,0.89,0.3921
392.09,112.5,1.81,0.786
381.64,12.9,-1.52,0.189
361.31,11.9,-2.84,0.1238
102.25,102.3,-4.07,0.1303
168.98,60.8,-4.24,0.1246
234.92,92.0,0.52,0.3618
165.4,25.9,-0.22,0.0361
377.47,99.5,-1.67,0.5226
164.68,110.9,-0.23,0.179
69.12,76.3,-1.14,0.066
199.52,12.7,0.91,0.1086
489.96,107.4,0.88,0.8255
112.94,95.1,-4.16,0.0965
306.08,90.1,-0.82,0.4635
216.49,4.4,-5.67,0.0418
35.51,95.9,-1.17,0.0539
243.94,16.6,0.01,0.1477
351.08,26.7,-4.78,0.1549
256.61,69.3,-2.54,0.1433
436.05,31.8,-1.48,0.4582
144.47,79.4,-0.92,0.0539
43.12,73.0,-2.2,0.0612
468.28,13.0,-4.43,0.3092
189.1,78.7,-1.64,0.1678
288.2,110.9,-5.63,0.242
396.0,19.3,-2.08,0.3895
162.16,71.6,-2.6,0.0608
358.08,41.0,-1.84,0.3413
67.71,55.2,-2.9,0.0237
145.65,34.4,-5.27,0.1285
72.36,42.5,-2.42,0.0349
405.62,3.5,0.83,0.5668
111.32,117.8,1.65,0.221
358.7,75.0,4.6,0.8841
471.65,60.1,2.73,0.9181
263.89,46.0,-4.49,0.0823
270.01,64.7,-2.52,0.152
230.52,45.6,-1.56,0.1513
162.95,43.2,-1.71,0.0449
237.83,55.7,-1.33,0.1822
301.4,33.1,4.52,0.7693
493.0,21.6,-4.21,0.2712
468.88,66.8,-3.28,0.6763
431.08,101.1,2.61,0.8022
444.57,18.3,-3.04,0.4298
233.92,3.9,-0.52,0.0755
328.72,29.6,1.09,0.2687
447.53,117.6,-0.28,0.5723
196.48,99.5,-1.02,0.2189
480.88,71.5,0.85,0.6204
207.89,111.5,-3.73,0.3635
300.54,53.4,-2.74,0.3381
354.9,118.0,-0.16,0.7171
475.3,35.6,-6.67,0.494
122.31,28.8,2.04,0.1124
373.07,76.6,-0.74,0.3739
260.41,45.4,-1.12,0.1277
134.28,75.2,-5.58,0.1021
388.3,36.6,-4.72,0.3484
276.11,74.2,-2.5,0.3628
330.49,33.1,0.52,0.2614
161.45,6.1,-6.69,0.0215
240.64,109.5,0.47,0.2985
308.68,106.0,-2.4,0.5835
202.46,116.5,-2.06,0.1288
99.19,86.0,-0.87,0.1143
480.82,81.9,-0.83,0.5939
255.73,67.1,-3.28,0.1313
366.96,15.1,0.06,0.2493
205.52,22.7,-7.3,0.15
177.57,34.7,-2.63,0.0841
203.58,106.8,-1.12,0.1978
204.6,20.8,-2.36,0.0392
272.09,110.7,-6.07,0.3293
271.73,62.7,0.4,0.1401
248.58,85.9,-4.62,0.2013
67.39,13.2,-1.67,0.022
248.04,32.3,-1.12,0.0387
84.55,115.0,-1.45,0.1972
63.07,31.9,1.42,0.0362
466.32,35.6,-1.63,0.4186
302.48,23.7,-0.43,0.1888
329.75,15.5,-1.64,0.2738
200.9,28.0,0.03,0.0547
454.49,77.1,1.98,0.5567
318.97,54.6,-1.16,0.3568
384.58,66.5,0.45,0.3146
184.28,14.7,2.14,0.2071
480.01,96.3,1.89,0.8938
410.23,94.1,-2.46,0.1927
426.97,2.6,1.09,0.2318
86.1,46.0,-0.88,0.0339
135.48,8.3,1.29,0.0217
142.81,95.1,-0.08,0.0691
135.45,88.5,-0.81,0.1163
427.7,108.2,-0.42,0.6227
15.94,28.4,-0.86,0.022
38.05,54.8,-0.76,0.0411
136.96,22.1,-1.9,0.0196
99.94,44.5,-2.13,0.0247
115.93,62.7,2.91,0.3759
398.97,6.4,-0.31,0.3893
281.56,85.8,-2.93,0.1909
2.89,65.2,-2.19,0.0333
214.66,99.5,1.14,0.4495
203.94,32.6,-3.34,0.0944
56.97,108.4,-5.21,0.0729
338.07,119.8,-5.02,0.4211
351.05,110.3,-5.82,0.7223
360.45,93.3,-4.75,0.4581
364.24,97.5,-4.45,0.5176
0.03,68.8,1.96,0.1065
476.96,22.8,-1.62,0.3212
407.1,81.2,-2.41,0.5002
451.99,85.5,-5.11,0.5592
7.82,118.2,-1.86,0.0555
466.93,65.0,-5.84,0.591
404.89,32.6,-2.42,0.2261
418.61,82.0,3.66,0.8421
46.64,117.5,0.16,0.1174
369.39,21.3,-2.02,0.1837
479.96,39.1,0.25,0.4753
339.27,65.0,-2.8,0.1449
285.28,20.4,-3.5,0.1931
472.81,2.7,2.76,0.7757
221.47,40.4,-4.36,0.1458
299.65,103.8,-2.39,0.413
238.17,5.2,-0.73,0.0365
466.42,51.5,-3.84,0.5295
38.04,91.5,0.13,0.0451
250.56,114.4,-2.27,0.2208
343.48,118.3,0.16,0.5909
395.95,50.6,-0.04,0.5638
291.51,114.0,-2.11,0.5719
454.46,4.3,2.78,0.7643
471.0,89.5,-3.16,0.6446
32.16,77.1,1.87,0.112
201.19,29.9,1.44,0.116
11.73,60.9,2.93,0.1334
164.71,15.5,-1.06,0.0762
268.43,104.6,-3.47,0.5319
455.4,42.9,3.69,0.8312
423.28,75.1,-2.34,0.272
63.75,19.1,-3.53,0.0185
46.52,24.7,-1.97,0.0354
294.63,119.0,-3.95,0.6635
266.06,90.4,-0.18,0.4107
133.19,115.4,-3.01,0.2573
449.73,35.5,-2.22,0.3112
463.68,19.7,0.92,0.4126
201.31,60.4,0.06,0.0685
445.15,59.4,-1.46,0.4059
191.97,21.0,-1.07,0.1004
368.41,88.0,-1.47,0.6409
237.97,43.4,-2.58,0.1453
61.29,22.4,-1.51,0.0218
463.97,39.8,-0.27,0.3265
227.05,67.6,-1.82,0.1512
367.24,87.2,-0.45,0.4619
183.59,57.8,-3.59,0.0524
9.44,63.1,-3.01,0.0466
50.27,16.7,-3.34,0.017
248.11,109.8,-2.91,0.3922
344.98,111.4,1.72,0.7225
167.37,82.0,0.32,0.1689
347.74,2.1,-4.19,0.1153
349.32,64.4,-0.41,0.2868
351.97,75.5,-2.48,0.4426
246.26,119.4,-3.21,0.3089
457.44,119.5,-5.21,0.5987
244.6,102.9,0.93,0.4047
225.13,7.7,-4.91,0.0838
99.69,114.4,-1.63,0.2141
153.83,73.5,-3.87,0.1693
21.17,96.1,0.44,0.0655
316.77,48.9,-2.34,0.1814
124.27,38.4,-1.84,0.0455
152.08,55.6,-1.75,0.0623
385.41,17.6,-0.74,0.2892
163.61,42.8,-1.47,0.1163
121.1,102.9,-1.61,0.203
84.53,4.6,-2.8,0.0187
387.43,18.1,-5.44,0.2002
64.85,15.0,-4.3,0.0186
226.88,48.4,0.3,0.0602
253.47,119.6,-2.26,0.2177
343.69,20.8,-3.16,0.1891
316.64,17.5,-5.01,0.1801
405.36,109.8,-5.8,0.6538
22.38,105.8,-3.26,0.0421
148.22,3.9,0.72,0.0444
140.07,90.2,-2.89,0.1033
73.01,78.7,-0.5,0.0509
144.59,92.1,-3.01,0.1656
154.88,59.3,0.1,0.049
260.94,119.0,-2.38,0.231
331.85,5.3,-4.58,0.1284
190.55,28.1,-2.17,0.0378
359.74,47.6,3.09,0.4981
168.08,54.0,2.97,0.2129
145.14,110.6,-0.28,0.1416
270.59,67.2,-1.84,0.2666
11.86,5.4,-0.74,0.018
39.89,48.9,-0.71,0.0658
208.98,50.0,-1.6,0.1163
471.46,115.9,-0.4,0.7554
360.76,71.9,-0.98,0.3406
44.06,76.3,-2.29,0.0429
423.16,85.6,-4.49,0.7702
366.15,92.4,-2.65,0.4865
305.47,76.2,0.5,0.3918
410.15,28.5,-1.58,0.2035
202.05,104.9,-0.75,0.2488
110.75,87.9,-2.21,0.1227
256.01,89.0,-4.15,0.3632
274.42,119.6,-2.1,0.4512
269.16,96.3,-4.06,0.2758
282.54,99.5,-4.22,0.3032
474.35,114.2,1.51,0.8676
451.12,18.1,-2.55,0.3623
437.86,59.7,-3.35,0.6301
400.71,69.7,2.54,0.8598
471.71,39.5,0.54,0.6377
49.25,100.7,-2.43,0.1707
132.56,91.5,-0.43,0.0324
247.53,86.5,-2.09,0.1897
423.27,119.7,-3.23,0.6627
252.58,31.1,-0.31,0.0872
374.02,88.3,-2.31,0.3432
69.48,66.2,-1.31,0.0217
126.21,37.6,1.05,0.0794
365.89,19.3,0.78,0.4085
82.37,107.5,-2.88,0.1369
175.68,71.5,-0.28,0.0833
132.43,99.0,-4.32,0.1364
174.93,65.4,-0.37,0.1915
354.16,26.4,-1.13,0.116
183.92,40.5,-0.55,0.0758
277.63,45.8,-2.24,0.1902
49.97,116.8,3.71,0.4706
402.51,0.7,-3.75,0.3006
184.94,118.3,0.93,0.1919
324.27,117.7,-4.08,0.3444
362.69,119.5,-0.24,0.6308
104.83,57.2,-0.06,0.0252
442.34,115.7,-1.36,0.7648
308.11,47.5,-2.74,0.2501
214.36,3.2,-1.15,0.0857
91.17,26.9,-0.83,0.0266
471.15,113.4,2.97,0.953
377.53,1.7,-3.68,0.115
104.01,65.5,-2.89,0.0525
168.86,9.1,-0.79,0.0477
404.84,34.4,-2.14,0.2323
347.84,10.6,-1.75,0.1901
382.89,103.1,1.18,0.5606
220.6,70.9,-8.55,0.177
358.24,108.3,-2.99,0.7028
193.25,82.6,-5.86,0.0876
105.63,116.5,-4.49,0.128
316.34,61.2,4.51,0.6998
488.01,76.6,-0.0,0.5343
155.3,69.2,0.88,0.2072
230.48,58.1,-1.7,0.1192
337.0,101.5,0.4,0.5813
270.75,77.3,-5.92,0.2698
421.71,96.2,1.1,0.7194
380.87,94.4,-3.55,0.3653
29.15,22.9,-2.83,0.0271
499.21,78.0,-0.24,0.6934
376.2,24.0,-0.71,0.1307
431.95,70.0,-1.29,0.383
325.6,81.3,-4.91,0.113
428.14,119.7,-1.25,0.5093
56.19,3.7,0.9,0.0263
173.87,10.9,-2.83,0.0301
438.21,9.2,1.79,0.4504
100.83,47.8,-3.68,0.0927
39.12,98.6,-1.48,0.1003
394.06,101.3,2.34,0.7734
417.74,88.4,-3.2,0.6377
81.33,107.6,1.13,0.2796
427.17,38.7,3.44,0.8664
343.38,10.6,-1.07,0.1908
260.04,7.0,-2.82,0.1461
415.13,102.3,-3.43,0.6769
209.62,87.7,1.76,0.2577
97.0,83.8,1.69,0.1757
142.43,40.8,2.12,0.1479
252.58,45.6,-1.58,0.2281
265.67,115.0,1.09,0.4296
402.79,7.7,-1.62,0.1767
395.68,92.8,-3.71,0.6391
290.68,37.2,1.31,0.3316
390.39,4.7,2.58,0.7859
95.89,89.1,-4.05,0.0559
25.03,39.7,-4.1,0.0186
436.82,86.7,-1.4,0.7017
37.78,84.9,0.89,0.0461
123.34,64.2,-4.33,0.1312
347.66,93.3,-0.93,0.2843
204.72,69.7,-2.98,0.1808
438.16,34.4,0.25,0.2229
148.99,88.1,-3.49,0.123
5.94,70.7,0.43,0.0215
150.33,1.5,-1.9,0.0902
289.04,108.2,-3.84,0.2496
187.97,65.5,-1.34,0.081
267.44,104.2,-6.34,0.3707
438.3,105.9,-2.9,0.5732
456.24,53.4,-0.66,0.5747
132.99,60.9,-5.93,0.0533
231.07,49.9,-7.93,0.0914
274.57,53.9,-7.35,0.1812
474.56,107.4,1.82,0.8006
499.31,94.6,-1.69,0.7524
117.7,15.2,-2.83,0.0526
363.49,73.2,0.86,0.5746
189.02,119.5,-2.51,0.2945
4.05,71.5,-0.83,0.0126
4.63,94.3,-1.44,0.0363
230.28,92.3,-2.68,0.1999
244.17,42.0,-0.76,0.2335
11.28,44.6,0.43,0.0225
343.46,86.9,-1.96,0.168
147.0,60.0,-2.65,0.0509
279.95,68.5,-2.36,0.1731
150.46,85.5,-7.24,0.0435
83.57,93.3,-0.79,0.1248
203.59,32.6,-4.52,0.0404
116.14,17.6,0.07,0.0457
267.4,35.0,-1.73,0.0846
99.41,60.9,-1.24,0.1153
254.2,41.1,0.25,0.1373
78.69,68.2,-3.82,0.0436
335.49,6.4,-0.58,0.1891
376.97,61.2,-0.83,0.2553
55.2,44.2,-1.96,0.0428
233.9,64.2,-3.82,0.1293
35.44,50.7,-0.01,0.0229
299.09,34.1,0.26,0.1848
132.2,108.5,-1.22,0.0863
263.81,22.2,-4.18,0.1041
258.73,81.8,-2.82,0.2623
462.18,111.0,-1.65,0.4274
274.54,64.6,0.22,0.3417
291.5,105.2,-5.46,0.4545
200.83,15.0,-2.91,0.0267
474.54,59.3,-2.51,0.3057
388.59,54.8,-1.71,0.4632
142.7,1.0,-4.75,0.0492
422.1,53.2,-2.04,0.4966
216.2,44.3,-2.28,0.0563
414.33,80.4,-4.09,0.718
411.44,112.6,-1.79,0.5257
94.44,10.3,-2.85,0.0302
350.57,39.3,-0.26,0.2729
145.32,53.3,-3.71,0.1491
148.75,54.6,-1.28,0.0811
148.17,93.0,-3.52,0.1529
362.78,53.2,-3.0,0.3019
114.91,3.3,-0.76,0.0158
0.45,85.2,-0.91,0.0124
357.62,106.2,-2.54,0.4925
85.59,61.7,-2.17,0.0267
52.24,69.7,-5.13,0.0541
118.76,19.6,2.01,0.1215
189.95,26.5,0.22,0.084
237.95,28.2,0.13,0.0677
22.29,51.7,-5.49,0.0462
485.29,111.4,-2.99,0.7842
358.03,62.6,-2.34,0.2163
161.6,23.1,-6.33,0.1386
159.35,31.9,0.72,0.0819
224.27,46.1,2.13,0.1977
313.12,74.8,3.65,0.7192
73.19,52.8,-4.11,0.0203
94.46,47.1,-1.21,0.0864
429.72,67.8,1.81,0.829
128.13,29.0,-2.13,0.0648
190.1,9.5,-2.92,0.0716
435.64,2.9,-6.17,0.4142
331.57,30.2,1.33,0.328
170.86,11.0,-1.55,0.0597
341.85,40.4,-3.32,0.1728
9.84,92.8,-0.79,0.0428
367.82,86.0,-1.12,0.4892
243.51,73.3,-1.08,0.0478
406.59,102.3,-2.04,0.4943
477.32,33.8,2.56,0.8088
462.89,106.2,-1.83,0.6808
454.63,47.9,2.55,0.7611
256.08,48.1,-0.09,0.1923
180.07,48.6,-0.62,0.0639
232.52,11.8,-1.78,0.0442
344.95,117.1,0.93,0.7628
442.0,16.6,-1.22,0.4518
103.49,40.9,-3.83,0.0336
459.1,38.3,-3.91,0.4288
407.59,9.0,-0.44,0.3358
489.43,18.3,-3.77,0.4284
440.13,5.4,-1.66,0.3468
139.97,35.1,1.14,0.1267
52.98,104.0,-0.74,0.0644
56.12,40.7,-3.31,0.0398
145.61,14.8,2.02,0.0847
307.09,77.5,-0.13,0.3354
402.16,119.6,1.04,0.7504
449.63,27.9,-7.17,0.3396
311.88,33.5,-0.67,0.1067
2.82,116.6,0.61,0.0912
93.16,21.5,2.75,0.1464
49.86,61.3,-5.16,0.0266
181.66,28.8,1.52,0.0755
250.68,111.9,2.61,0.482
21.7,117.8,-6.54,0.0638
174.24,97.8,-0.3,0.1845
89.59,37.8,0.04,0.094
323.54,48.4,-2.32,0.2301
232.14,29.1,-2.73,0.0466
247.66,106.9,0.17,0.2856
213.85,109.7,-3.04,0.3735
478.01,50.3,-2.04,0.4345
107.37,78.8,0.53,0.1706
258.33,19.9,2.89,0.4215
368.01,52.2,-0.16,0.3895
278.42,75.8,-1.17,0.4486
464.51,46.2,-2.79,0.2672
188.98,42.9,-4.03,0.1305
231.84,0.1,1.27,0.1271
44.26,96.5,-1.88,0.0402
304.5,106.7,1.38,0.5775
144.11,116.3,-2.32,0.3194
80.15,86.3,-3.12,0.1305
272.27,65.9,-0.45,0.0883
266.16,32.3,-1.69,0.0936
37.94,119.9,-4.51,0.1272
349.11,70.8,3.04,0.7631
311.89,81.7,-3.07,0.3126
94.51,81.9,0.82,0.0569
234.72,101.4,0.6,0.2477
360.16,1.2,-4.65,0.0928
264.72,26.4,-4.01,0.0567
197.74,79.9,-2.25,0.0871
161.17,107.4,-3.66,0.1127
305.2,82.2,2.82,0.6188
469.55,49.6,-2.0,0.3964
335.87,43.4,0.72,0.4459
37.37,88.6,-0.22,0.0347
230.34,88.9,-0.84,0.3521
445.41,72.8,-1.4,0.4785
47.23,35.0,1.59,0.0815
494.44,111.0,-3.56,0.7952
474.53,66.2,2.82,0.822
39.14,94.9,-4.72,0.0508
466.71,25.7,0.45,0.411
181.57,41.3,-5.01,0.096
422.35,104.9,-2.29,0.596
209.19,6.0,-1.27,0.0427
220.43,61.5,-2.72,0.1474
317.12,57.8,-1.95,0.2837
387.24,90.1,-4.97,0.7058
16.89,33.8,-3.97,0.0214
296.58,26.3,-0.25,0.1508
93.37,111.1,-1.43,0.1333
172.97,68.6,-3.23,0.0716
173.98,12.6,1.81,0.0632
234.53,23.2,-4.55,0.0807
167.07,119.9,-2.4,0.3037
53.68,23.5,-2.76,0.043
72.81,73.3,0.04,0.0233
16.72,50.4,-1.38,0.0364
235.12,106.3,-1.77,0.1074
477.22,90.6,-6.11,0.7123
57.84,71.6,0.66,0.0858
473.13,1.3,-2.04,0.174
366.68,105.6,-1.21,0.6265
318.75,53.4,-3.37,0.431
322.64,111.8,-3.76,0.4321
413.36,59.5,2.25,0.7537
53.46,83.3,-5.93,0.1107
252.38,8.3,-4.14,0.0512
348.55,89.4,2.2,0.5986
293.41,40.6,0.1,0.1298
416.39,42.2,-2.31,0.3733
36.14,14.2,1.62,0.047
345.35,17.6,-0.38,0.1481
267.01,22.3,-0.92,0.1016
189.58,39.4,-0.94,0.0652
170.14,107.0,-0.34,0.1444
310.42,44.2,-0.24,0.1496
445.5,86.9,3.99,0.9154
248.09,9.9,-1.99,0.0333
412.36,70.9,-1.91,0.4381
201.08,57.8,-4.59,0.0473
51.2,117.4,-1.63,0.124
30.75,101.5,3.16,0.2467
25.67,54.6,0.96,0.0493
190.08,93.0,-2.86,0.1454
168.62,23.2,-1.42,0.0509
358.97,67.5,-4.74,0.5039
371.41,9.0,-3.92,0.112
25.43,41.8,-1.13,0.0112
110.56,27.1,-2.74,0.0411
137.13,86.3,-4.11,0.0865
273.81,58.8,-0.28,0.2231
72.26,90.1,-1.71,0.0987
66.97,61.8,-5.42,0.0269
471.89,10.4,-6.69,0.4335
402.1,88.2,-2.93,0.3845
90.33,100.0,-5.47,0.0962
203.28,108.4,-6.17,0.134
177.81,68.6,1.32,0.2335
395.5,90.4,-1.74,0.5025
255.11,90.2,-2.16,0.1602
63.92,18.7,-1.97,0.0123
369.5,19.7,-4.34,0.2946
198.44,8.5,-0.47,0.0469
131.46,38.4,-1.83,0.0858
187.75,56.8,-3.39,0.0819
248.88,119.7,-3.02,0.4846
171.56,51.7,-4.57,0.0559
120.95,87.1,-2.52,0.1841
199.25,83.2,-2.1,0.1721
9.59,24.5,-2.58,0.0207
386.25,7.0,-1.36,0.141
85.47,65.5,-1.7,0.0781
21.95,84.0,-0.92,0.0641
326.85,119.8,0.86,0.5656
386.97,43.0,-0.02,0.1387
406.91,107.6,0.89,0.5852
246.75,45.8,-3.62,0.0835
102.68,82.7,-2.77,0.0986
368.61,71.8,0.13,0.3483
349.86,6.4,0.18,0.1517
123.14,9.4,-3.2,0.0252
451.7,2.5,0.03,0.4758
52.19,44.5,-3.86,0.0325
491.34,89.5,-0.3,0.7052
430.12,20.7,-1.57,0.2577
343.95,72.7,-4.96,0.3379
469.37,34.7,-2.59,0.3289
361.16,95.6,3.96,0.9144
95.23,95.8,-0.99,0.0534
221.08,93.0,4.25,0.8302
35.75,63.0,-5.11,0.0257
194.83,34.1,0.38,0.1507
370.8,97.1,-7.84,0.7062
193.22,22.3,-1.5,0.0679
165.15,34.8,0.08,0.1241
297.68,22.1,0.59,0.2583
436.1,80.9,-3.5,0.3743
23.79,82.3,1.1,0.0862
192.74,78.3,-2.83,0.1776
79.12,49.9,-1.91,0.0562
347.68,12.0,-2.58,0.1901
52.86,109.3,-4.34,0.0867
332.4,60.9,2.42,0.6295
143.09,48.8,-1.38,0.072
99.46,70.7,1.22,0.0741
468.18,23.1,1.11,0.5353
9.26,15.9,-3.92,0.0073
218.89,48.7,1.54,0.2069
10.81,27.3,-0.24,0.0134
241.8,29.3,-4.1,0.0792
250.52,107.1,-0.38,0.1954
160.83,63.7,-4.06,0.1068
66.08,58.0,2.52,0.148
188.19,82.7,0.53,0.1621
336.13,114.2,-1.68,0.3096
391.2,13.5,1.66,0.4206
265.38,100.0,-5.45,0.4246
294.92,70.1,-3.37,0.3754
100.31,17.5,-2.13,0.0374
143.67,35.7,4.09,0.3752
80.95,57.9,-4.18,0.0627
124.65,82.9,-5.77,0.0696
112.44,29.1,-5.11,0.0351
259.72,64.2,0.77,0.2024
281.34,82.2,-2.99,0.3629
472.47,53.8,-1.9,0.6172
97.79,103.6,0.41,0.1259
320.84,104.3,-1.9,0.6218
408.63,56.5,-0.99,0.4558
280.12,116.8,-0.16,0.4183
127.5,9.1,-2.58,0.0384
131.28,0.4,-1.92,0.0167
19.63,45.7,-0.9,0.0162
152.72,72.1,0.67,0.1393
372.3,75.5,-3.48,0.3984
23.76,57.2,-9.05,0.0408
109.65,15.0,0.2,0.0263
